X,Y,OBJECTID,ABCDMisc,ADSPermissionState,CalculatedAcres,ContainmentDateTime,ControlDateTime,CreatedOnDateTime,DailyAcres,DiscoveryAcres,DispatchCenterID,FinalFireReportApprovedByTitle,FinalFireReportApprovedByUnit,FinalFireReportApprovedDate,FireBehaviorGeneral,FireBehaviorGeneral1,FireBehaviorGeneral2,FireBehaviorGeneral3,FireCause,FireCauseGeneral,FireCauseSpecific,FireCode,FireDepartmentID,FireDiscoveryDateTime,FireMgmtComplexity,FireOutDateTime,FireStrategyConfinePercent,FireStrategyFullSuppPercent,FireStrategyMonitorPercent,FireStrategyPointZonePercent,FSJobCode,FSOverrideCode,GACC,ICS209ReportDateTime,ICS209ReportForTimePeriodFrom,ICS209ReportForTimePeriodTo,ICS209ReportStatus,IncidentManagementOrganization,IncidentName,IncidentShortDescription,IncidentTypeCategory,IncidentTypeKind,InitialLatitude,InitialLongitude,InitialResponseAcres,InitialResponseDateTime,IrwinID,IsFireCauseInvestigated,IsFireCodeRequested,IsFSAssisted,IsMultiJurisdictional,IsQuarantined,IsReimbursable,IsTrespass,IsUnifiedCommand,IsValid,LocalIncidentIdentifier,ModifiedOnDateTime,PercentContained,PercentPerimeterToBeContained,POOCity,POOCounty,POODispatchCenterID,POOFips,POOJurisdictionalAgency,POOJurisdictionalUnit,POOJurisdictionalUnitParentUnit,POOLandownerCategory,POOLandownerKind,POOLegalDescPrincipalMeridian,POOLegalDescQtr,POOLegalDescQtrQtr,POOLegalDescRange,POOLegalDescSection,POOLegalDescTownship,POOPredictiveServiceAreaID,POOProtectingAgency,POOProtectingUnit,POOState,PredominantFuelGroup,PredominantFuelModel,PrimaryFuelModel,SecondaryFuelModel,TotalIncidentPersonnel,UniqueFireIdentifier,WFDSSDecisionStatus,CreatedBySystem,ModifiedBySystem,CreatedOn,ModifiedOn,IsDispatchComplete,OrganizationalAssessment,StrategicDecisionPublishDate,GlobalID,ModifiedOnDateTime_dt,CreatedOnDateTime_dt
-116.733129,33.493431,200046,,DEFAULT,,,,1610562243160,,0.1,CARRCC,,,,,,,,Unknown,,,,,2021/01/13 17:53:16,,,,,,,,,OSCC,,,,,,BRADFORD,,WF,FI,33.493431,-116.733129,,,{7150A7A2-E315-44FF-A822-214527174CC5},,0,0,0,0,0,0,,1,006804,1610562243160,,,,Riverside,CARRCC,06065,,,,,,,,,,,,SC11,CDF,CARRU,US-CA,,,,,,2021-CARRU-006804,No Decision,cfcad,cfcad,,,,,,{A75784F4-72A2-492D-9E02-57FEDCC8CA3D},2021/01/13 18:24:03,2021/01/13 18:24:03
-116.733129,33.493431,200047,,DEFAULT,,,,1610562241813,,0.1,CARRCC,,,,,,,,Unknown,,,,,2021/01/13 17:53:16,,,,,,,,,OSCC,,,,,,BRADFORD,,WF,FI,33.493431,-116.733129,,,{4E266EBE-CDF8-461C-A81B-025257D2D0A8},,0,0,0,0,0,0,,1,006804,1610562267910,,,,Riverside,CARRCC,06065,,,,Private,Private,,,,,,,SC11,CDF,CARRU,US-CA,,,,,,2021-CARRU-006804,No Decision,cfcad,wfdss,,,,,,{64F0E7C6-D869-40D0-B30B-07828910A9F0},2021/01/13 18:24:27,2021/01/13 18:24:01
-118.16479,34.037,200055,,DEFAULT,,,,1610571865523,,0.1,CALACC,,,,,,,,Unknown,,,,,2021/01/13 20:53:35,,,,,,,,,OSCC,,,,,,LAC-015830,,WF,FI,34.037,-118.16479,,,{BC961197-536E-44AB-8EB3-80D17DFBAD45},,0,,,0,,,,1,015830,1610571908150,,,,Los Angeles,CALACC,06037,,,,Private,Private,,,,,,,SC08,C&L,CALAC,US-CA,,,,,,2021-CALAC-015830,No Decision,lacocad,wfdss,,,,,,{C16E12C2-9AA4-440D-B528-B7A9D808130A},2021/01/13 21:05:08,2021/01/13 21:04:25
-118.06412,34.70945,200057,,DEFAULT,,,,1610572477580,,0.1,CALACC,,,,,,,,Unknown,,,,,2021/01/13 21:08:00,,,,,,,,,OSCC,,,,,,LAC-015847,,WF,FI,34.70945,-118.06412,,,{FACE0087-694A-48EB-B20C-AEA228CEE913},,0,,,0,,,,1,015847,1610572550303,,,,Los Angeles,CALACC,06037,,,,Private,Private,,,,,,,SC15,C&L,CALAC,US-CA,,,,,,2021-CALAC-015847,No Decision,lacocad,wfdss,,,,,,{D750A4B8-CA28-47DE-B640-5392C71D4650},2021/01/13 21:15:50,2021/01/13 21:14:37
-116.527763,32.594381,200058,,DEFAULT,,,,1610572493703,,0.1,CAMVIC,,,,,,,,Unknown,,,NS5B,,2021/01/13 21:13:14,,,,,,,PN,1522,OSCC,,,,,,BORDER 3,,WF,FI,32.594381,-116.527763,,,{B36106D6-22FD-4AB4-9603-C045EC5FAD62},,0,1,1,0,1,0,,1,000960,1610577499500,,,,San Diego,CAMVIC,06073,,,,Private,Private,,,,,,,SC11,CDF,CAMVU,US-CA,,,,,,2021-CAMVU-000960,No Decision,cfcad,cfcad,,,,,,{4BE908C2-05C8-4C31-BDF5-0B1608361D43},2021/01/13 22:38:19,2021/01/13 21:14:53
-120.57142,35.18453,200059,,DEFAULT,,,,1610572798260,,0.1,CASLCC,,,,,,,,Unknown,,,,,2021/01/13 21:19:47,,,,,,,,,OSCC,,,,,,TIFFANY,,WF,FI,35.18453,-120.57142,,,{6B802DEB-5047-4B9B-A82B-DBD453DB0A20},,0,,,0,,,,1,000607,1610572817090,,,,San Luis Obispo,CASLCC,06079,,,,Private,Private,,,,,,,SC07,CDF,CASLU,US-CA,,,,,,2021-CASLU-000607,No Decision,cfcad,cfcad,,,,,,{1C923DD2-8BE8-433F-9238-46DBABADA277},2021/01/13 21:20:17,2021/01/13 21:19:58
-121.725952,36.572288,200060,,DEFAULT,,,,1610573632937,,0.1,CABECC,,,,,,,,Unknown,,,,,2021/01/13 21:13:33,,,,,,,,,OSCC,,,,,,MESA,,WF,FI,36.572288,-121.725952,,,{88A69FB0-B2B7-4915-AE3A-1473AE8911CE},,0,0,0,0,0,0,,1,000227,1610573687300,,,,Monterey,CABECC,06053,,,,Private,Private,,,,,,,SC07,CDF,CABEU,US-CA,,,,,,2021-CABEU-000227,No Decision,cfcad,wfdss,,,,,,{83B14BF4-072B-4DD8-86B9-0B28AB8BE977},2021/01/13 21:34:47,2021/01/13 21:33:52
-110.4363,33.3738,200061,,DEFAULT,,,,1610574166670,5,5,AZPHC,,,,,,,,Human,,,NS5C,,2021/01/13 20:34:00,,,,,,,PA,1522,SWCC,,,,,,Lake,,WF,FI,33.36674,-110.4471,5,,{7D05B017-457A-4539-8495-7EAA0BA09C21},,0,1,0,0,0,1,,1,000083,1610574259540,,,,Graham,AZPHC,04009,BIA,AZSCA,,BIA,Federal,,,,,,,SW06N,BIA,AZSCA,US-AZ,,,,,,2021-AZSCA-000083,No Decision,wildcad,wildcad,,,,,,{B77DFB1C-3E0B-4093-BA65-97F02D371B45},2021/01/13 21:44:19,2021/01/13 21:42:46
-118.13983,34.59429,200067,,DEFAULT,,,,1610578701197,,0.1,CALACC,,,,,,,,Unknown,,,,,2021/01/13 22:50:51,,,,,,,,,OSCC,,,,,,LAC-015965,,WF,FI,34.59429,-118.13983,,,{8F5C9A52-0975-4C37-A3F4-8EA122268521},,0,,,0,,,,1,015965,1610578767027,,,,Los Angeles,CALACC,06037,,,,Private,Private,,,,,,,SC15,C&L,CALAC,US-CA,,,,,,2021-CALAC-015965,No Decision,lacocad,wfdss,,,,,,{7FA03EDE-7712-492B-8C93-4413E541B022},2021/01/13 22:59:27,2021/01/13 22:58:21
-105.5014,44.95025,200075,,DEFAULT,,,,1610585482900,7,0.2,WYCPC,,,,,,,,Unknown,,,NS5J,,2021/01/14 00:17:00,,,,,,,,,RMCC,,,,,,bowers ute,,WF,FI,44.95025,-105.5014,,,{E30CDE01-B18A-4B9C-ADB7-7564F12400E9},,0,1,0,0,0,0,,1,210009,1610589389493,,,,Campbell,WYCPC,56005,,,,Private,Private,,,,,,,RM05,C&L,WYCMX,US-WY,,,,,,2021-WYCMX-210009,No Decision,wildcad,wildcad,,,,,,{2ACF8602-878A-490F-B3DF-6758E738B005},2021/01/14 01:56:29,2021/01/14 00:51:22
-123.831844,40.250961,200080,,DEFAULT,,,,1610588431033,,0.1,CAFICC,,,,,,,,Unknown,,,,,2021/01/14 01:40:16,,,,,,,,,ONCC,,,,,,HWY 101  / SALMON CREEK R,,WF,FI,40.250961,-123.831844,,,{96C0588A-6936-487A-AF3E-F85A25CE4838},,0,,,0,,,,1,000382,1610588431033,,,,Humboldt,CAFICC,06023,,,,,,,,,,,,NC01,,CAHUU,US-CA,,,,,,2021-CAHUU-000382,No Decision,cfcad,cfcad,,,,,,{685543B0-304F-4553-9501-B96517A8E75C},2021/01/14 01:40:31,2021/01/14 01:40:31
-118.16069,34.67487,200083,,DEFAULT,,,,1610595119680,,0.1,CALACC,,,,,,,,Unknown,,,,,2021/01/14 03:25:32,,,,,,,,,OSCC,,,,,,LAC-016242,,WF,FI,34.67487,-118.16069,,,{25D7A777-BD28-4DE9-BCBE-404C05901CE3},,0,,,0,,,,1,016242,1610595153760,,,,Los Angeles,CALACC,06037,,,,Private,Private,,,,,,,SC15,C&L,CALAC,US-CA,,,,,,2021-CALAC-016242,No Decision,lacocad,wfdss,,,,,,{08875B3A-ED18-489D-A567-9A546AB27C99},2021/01/14 03:32:33,2021/01/14 03:31:59
-121.259667,36.404311,200084,,DEFAULT,,,,1610598870363,,0.1,CABECC,,,,,,,,Unknown,,,,,2021/01/14 04:34:24,,,,,,,,,OSCC,,,,,,METZ RD / BLUEJAY LN,,WF,FI,36.404311,-121.259667,,,{0C0C9D5C-4738-4A3A-B855-75A4B5AECF8D},,0,,,0,,,,1,000232,1610598870363,,,,Monterey,CABECC,06053,,,,,,,,,,,,SC07,CDF,CABEU,US-CA,,,,,,2021-CABEU-000232,No Decision,cfcad,cfcad,,,,,,{7009E0F9-9E87-41BE-803F-D0C6CB91E19B},2021/01/14 04:34:30,2021/01/14 04:34:30
-121.226113,36.36159,200085,,DEFAULT,,,,1610598870363,,0.1,CABECC,,,,,,,,Unknown,,,,,2021/01/14 04:34:24,,,,,,,,,OSCC,,,,,,BLUEJAY,,WF,FI,36.36159,-121.226113,,,{8A4EC056-B83C-475D-94B0-5C3FA821DC6D},,0,,,0,,,,1,000232,1610599075560,,,,Monterey,CABECC,06053,,,,Private,Private,,,,,,,SC07,CDF,CABEU,US-CA,,,,,,2021-CABEU-000232,No Decision,cfcad,cfcad,,,,,,{AF287B1A-781A-44AF-9EA0-BAA728EC6DBA},2021/01/14 04:37:55,2021/01/14 04:34:30
